1,就差没,就差没……呃……”萧北辰煞住舌头，两手一摊，“现在，随你处置啰！,就差……呃……”萧北辰煞住舌头，两手一摊，“现在，随你处置啰！
1,差点没,”“女……”她差点没呛到，“女……”她又吞了口口水。,”“女……”她差点呛到，“女……”她又吞了口口水。
1,差点没,厉戒宜疑惑的看着清绫下床，还很“不小心”的踢了他一脚让他痛彻心肺，差点没掉下男儿泪。,厉戒宜疑惑的看着清绫下床，还很“不小心”的踢了他一脚让他痛彻心肺，差点掉下男儿泪。
1,差点没,”棠珍差点没喊出，我知道这位徐先生……餐桌上的气氛是愉快而温馨的；蒋梅笙跟两个年轻人聊得起劲，师母勤着为他们布菜。,”棠珍差点喊出，我知道这位徐先生……餐桌上的气氛是愉快而温馨的；蒋梅笙跟两个年轻人聊得起劲，师母勤着为他们布菜。
1,差点没,只听到唏哩呼噜、一片用噘起的嘴唇“吸”汤的声音，差点没把一个个标致的工读生吓得花容失色……第一次，她踏上西半球的土地；第一次，她惊觉到家在千万里之外。,只听到唏哩呼噜、一片用噘起的嘴唇“吸”汤的声音，差点把一个个标致的工读生吓得花容失色……第一次，她踏上西半球的土地；第一次，她惊觉到家在千万里之外。
1,差点没,当时，裴庆华气得七窍生烟，差点没和他脱离父子关系，后来，那件事情在妻子居中斡旋协调下，总算在一个月的冷战后收场，渐渐平息。,当时，裴庆华气得七窍生烟，差点和他脱离父子关系，后来，那件事情在妻子居中斡旋协调下，总算在一个月的冷战后收场，渐渐平息。
1,差点没,”奕东咬牙切齿，差点没破窗而出，会阻止奕南那超过分的行为。,”奕东咬牙切齿，差点破窗而出，会阻止奕南那超过分的行为。
1,差点没,差点没噎死她！,差点噎死她！
1,差点没,宁宁一看，差点没昏倒，尚龙先生追到华盛顿来了，还带了一大票黑衣保镖，还好那位掌管“黑子大饭店”的石镇先生没跟来。,宁宁一看，差点昏倒，尚龙先生追到华盛顿来了，还带了一大票黑衣保镖，还好那位掌管“黑子大饭店”的石镇先生没跟来。
1,差点没,冯雅倪差点没从沙发里跌下去，她啼笑皆非地道：“荷荷，别乱讲好吗？,冯雅倪差点从沙发里跌下去，她啼笑皆非地道：“荷荷，别乱讲好吗？
1,差点没,”粉圆差点没从严喜和严怒的口中喷出来，他们这老妈真是愈来愈离谱了。,”粉圆差点从严喜和严怒的口中喷出来，他们这老妈真是愈来愈离谱了。
1,差点没,”方雅浦从不知道跟别的男人分享一个女人会这么难以忍受，但是，当他看到袁熙上依偎在另一个男人怀中时，那火辣真实的拥吻，差点没让他发疯！,”方雅浦从不知道跟别的男人分享一个女人会这么难以忍受，但是，当他看到袁熙上依偎在另一个男人怀中时，那火辣真实的拥吻，差点让他发疯！
1,差点没,“嗨，颜小姐，你来啦：”店员小妹又兴奋又愉快的声音传来时，奕东拿在手上的东西差点没滑掉。,“嗨，颜小姐，你来啦：”店员小妹又兴奋又愉快的声音传来时，奕东拿在手上的东西差点滑掉。
1,差点没,”七大前禇全真发疯似的回到罗马来，他四处寻找麻茉优，陆氏古董店及陆茉优的私人住所都快被他翻烂了，吓得爱兰和理沙差点没报警，最后还是方雅浦和莫东署把他带回来才了事。,”七大前禇全真发疯似的回到罗马来，他四处寻找麻茉优，陆氏古董店及陆茉优的私人住所都快被他翻烂了，吓得爱兰和理沙差点报警，最后还是方雅浦和莫东署把他带回来才了事。
1,差点没,”殷邪莞尔的想起有次纱纱搭他的便车到超市，差点没被他的车速给吓死，纱纱抚着胸口，说她一直以为只有狂开车才会这个样子，没想到误上了他的贼车。,”殷邪莞尔的想起有次纱纱搭他的便车到超市，差点被他的车速给吓死，纱纱抚着胸口，说她一直以为只有狂开车才会这个样子，没想到误上了他的贼车。
1,差点没,”梦琪失望的转身，步履温吞的踱到门边，正要转开门把，不期然被推门而进的人撞退了一大步，她抚住胸口，差点没被吓死。,”梦琪失望的转身，步履温吞的踱到门边，正要转开门把，不期然被推门而进的人撞退了一大步，她抚住胸口，差点被吓死。
1,差点没,钟潜瞪大眼睛，一口咖啡差点没呛出来，“你们知道？,钟潜瞪大眼睛，一口咖啡差点呛出来，“你们知道？
1,差点没,站在原地，乔立士差点没被这个不速之客气得吹胡子瞪眼睛。,站在原地，乔立士差点被这个不速之客气得吹胡子瞪眼睛。
1,差点没,也因此当夏芹萱突然告诉他们她要去考Ｔ大时，他们差点没笑掉下巴，但是当女儿像中邪似的猛Ｋ书，连到底是什么改变了夏芹萱？,也因此当夏芹萱突然告诉他们她要去考Ｔ大时，他们差点笑掉下巴，但是当女儿像中邪似的猛Ｋ书，连到底是什么改变了夏芹萱？
1,差点没,正当她在自怨自哀时，一个黑色的物体突然落在她双腿间，吓得她倒抽了一口气，差点没放听尖叫。,正当她在自怨自哀时，一个黑色的物体突然落在她双腿间，吓得她倒抽了一口气，差点放听尖叫。
1,差点没,自从人事命令一公布之后，大家对她都是既羡慕又嫉妒，眼红的差点没肿起来，因为大伙都知道只要能进得了储备课，那么咸鱼一翻身她就是一个主管级干部了，哪像他们拚死拚活的每年晋升一小等级，然后花个十年才爬上课长之职。,自从人事命令一公布之后，大家对她都是既羡慕又嫉妒，眼红的差点肿起来，因为大伙都知道只要能进得了储备课，那么咸鱼一翻身她就是一个主管级干部了，哪像他们拚死拚活的每年晋升一小等级，然后花个十年才爬上课长之职。
1,差点没,”瞪着他眼中几乎可以溺死人的温柔，夏芹萱差点没失声大叫。,”瞪着他眼中几乎可以溺死人的温柔，夏芹萱差点失声大叫。
1,差点没,”爆笑，真的很爆笑，夏芹萱整个人笑得东倒西歪，笑得差一点没岔气，笑得眼泪、鼻涕全部一顿而出，她夸张的笑声与笑脸，让人看了忍不住担心她会乐极生悲，一个不小心的笑死，然而她脸上那两行因笑挤出泪水所滑过脸颊的泪痕，却闪烁着说不出的诡异。,”爆笑，真的很爆笑，夏芹萱整个人笑得东倒西歪，笑得差一点岔气，笑得眼泪、鼻涕全部一顿而出，她夸张的笑声与笑脸，让人看了忍不住担心她会乐极生悲，一个不小心的笑死，然而她脸上那两行因笑挤出泪水所滑过脸颊的泪痕，却闪烁着说不出的诡异。
1,差点没,今晚的派对三嫌到两个，虽说不尽人意却也勉强可以接受，至少在官本雅史身上，他知道自己可以轻易的从宜本雅史那个眼睛差点没变心型的花痴女儿着手，而杉卦贵文又刚巧有个小姑独处的妹妹。,今晚的派对三嫌到两个，虽说不尽人意却也勉强可以接受，至少在官本雅史身上，他知道自己可以轻易的从宜本雅史那个眼睛差点变心型的花痴女儿着手，而杉卦贵文又刚巧有个小姑独处的妹妹。
1,差点没,”一柳建治一本正经的说，然后又突如其来的将原本拉挂在自己肩上的葛木辉的手拿开，害得摔不及防的他差点没跌得狗吃屎。,”一柳建治一本正经的说，然后又突如其来的将原本拉挂在自己肩上的葛木辉的手拿开，害得摔不及防的他差点跌得狗吃屎。
1,差点没,”凌拨云差点没跳起来咆哮。,”凌拨云差点跳起来咆哮。
1,差点没,”方天平硬是转了拗，差点没咬到舌头。,”方天平硬是转了拗，差点咬到舌头。
1,差点没,差点没痛死。,差点痛死。
1,差点没,难怪老爹三天两头的赞美她，风天亚三个字老挂在口中，其大名差点没裱在墙上供人瞻仰，颇叫人吃味。,难怪老爹三天两头的赞美她，风天亚三个字老挂在口中，其大名差点裱在墙上供人瞻仰，颇叫人吃味。
1,差点没,正当大家找得焦头烂额、焦虑不堪，差点没将台北地皮翻覆，用显微镜扫描之际，卡芮拉安适地缩着双脚，手握一杯冰可可窝在外双溪一幢高级别墅的进口牛皮沙发上。,正当大家找得焦头烂额、焦虑不堪，差点将台北地皮翻覆，用显微镜扫描之际，卡芮拉安适地缩着双脚，手握一杯冰可可窝在外双溪一幢高级别墅的进口牛皮沙发上。
1,差点没,可爱得差点没把屋顶给掀了，一天到晚只嚷着他会飞。,可爱得差点把屋顶给掀了，一天到晚只嚷着他会飞。
1,差点没,＂宋铭汉一听，心跳差点没停了，因为大家都知道，小王爷爱打猎是出了名的，＂驯兽＂的方法更是吓人，任谁看了都觉得残忍他聂楚风从来就没服输过，他一定要那丫头付出代价！,＂宋铭汉一听，心跳差点停了，因为大家都知道，小王爷爱打猎是出了名的，＂驯兽＂的方法更是吓人，任谁看了都觉得残忍他聂楚风从来就没服输过，他一定要那丫头付出代价！
1,差点没,聂楚风倏地站起，差点没气炸了，＂你这丫头活得不耐烦了！,聂楚风倏地站起，差点气炸了，＂你这丫头活得不耐烦了！
1,差点没,雨枫自极度的疲倦状态中醒来，眼睛眨了一眨，看见墙上的时钟指着十一的方向，差点没有吓得心脏停止。,雨枫自极度的疲倦状态中醒来，眼睛眨了一眨，看见墙上的时钟指着十一的方向，差点吓得心脏停止。
1,差点没,”雨枫勉强挤出微笑点头，差点没跌倒。,”雨枫勉强挤出微笑点头，差点跌倒。
1,差点没,不可能……不可能……”钟庆风气得差点没中风，钟介文连忙扶老爸到椅子上坐好。,不可能……不可能……”钟庆风气得差点中风，钟介文连忙扶老爸到椅子上坐好。
1,差点没,”费嬷嬷赶忙将沉重的银两抱人怀中，用力的点头，差点没屈膝跪下膜拜天赐的好运气，武胜大将军平定霸天寨的事已经传遍各地了，没想到庆功宴会指明她千香阁的姑娘去伺候，而且还出手这么大方，她真是发财了。,”费嬷嬷赶忙将沉重的银两抱人怀中，用力的点头，差点屈膝跪下膜拜天赐的好运气，武胜大将军平定霸天寨的事已经传遍各地了，没想到庆功宴会指明她千香阁的姑娘去伺候，而且还出手这么大方，她真是发财了。
1,差点没,这对大胆的乐儿来说是没什么，只是方慈亲眼看过一次乐儿竟像泰山一样，捉着树藤就从这头荡向那端，差点没吓破胆，从此她再也不允许乐儿走那条小路。,这对大胆的乐儿来说是没什么，只是方慈亲眼看过一次乐儿竟像泰山一样，捉着树藤就从这头荡向那端，差点吓破胆，从此她再也不允许乐儿走那条小路。
1,差点没,”余仲豪差点没被气疯。,”余仲豪差点被气疯。
1,差点没,你还敢笑，你知道我看到这个报导差点没气死吗！,你还敢笑，你知道我看到这个报导差点气死吗！
1,差点没,他说“最毒妇人心”，还举出武则天，西太后这些例子，证明女人不该做主管——事实上五千年来把中国搞得鸡飞狗跳积弱不堪差一点没灭亡的，都是男的。,他说“最毒妇人心”，还举出武则天，西太后这些例子，证明女人不该做主管——事实上五千年来把中国搞得鸡飞狗跳积弱不堪差一点灭亡的，都是男的。
