1,婉华的眼珠子差点儿没吓掉了，直盯着她眼前那“孔雀”瞧个不停。,婉华的眼珠子差点儿吓掉了，直盯着她眼前那“孔雀”瞧个不停。,,,
1,那个人看样子有三十多岁，还戴着脚镣，一出来就扑倒在周炳怀里，差一点儿没有摔在地上。,那个人看样子有三十多岁，还戴着脚镣，一出来就扑倒在周炳怀里，差一点儿摔在地上。,,,
1,开开门后，小西循声吧唧吧唧冲进卫生间，扑过去拧上了水龙头，差一点儿没有滑倒，引得身后的简佳惊叫连连。,开开门后，小西循声吧唧吧唧冲进卫生间，扑过去拧上了水龙头，差一点儿滑倒，引得身后的简佳惊叫连连。,,,
1,那船儿被他踩得一晃悠、一晃悠的，缪立仁又差一点没摔下水去。,那船儿被他踩得一晃悠、一晃悠的，缪立仁又差一点摔下水去。,,,
1,冷不防，她打了一个冷战，一连向后退了三步，险一些，小的儿差一点没跌倒在地上。,冷不防，她打了一个冷战，一连向后退了三步，险一些，小的儿差一点跌倒在地上。,,,
1,在洗手间里，他瞧着肮脏模糊的镜子里头肮脏模糊的自己，差一点没有流下泪来。,在洗手间里，他瞧着肮脏模糊的镜子里头肮脏模糊的自己，差一点流下泪来。,,,
1,"贺林教授说:“当我们最初提出自己的要求时,外方人员诧异得差一点没有从椅子上掉下来。”","贺林教授说:“当我们最初提出自己的要求时,外方人员诧异得差一点从椅子上掉下来。”",,,
1,这一刻，汉城的天差一点没塌下来。,这一刻，汉城的天差一点塌下来。,,,
1,看！差一点没发生误会。”,看！差一点发生误会。”,,,
1,他讲得满头满脸都是汗，一边高声喊叫，一边拍着桌子，一边指着朱延年，气愤愤地说个不休，那唾沫星子直往外喷，差一点没喷到马丽琳的脸蛋上。,他讲得满头满脸都是汗，一边高声喊叫，一边拍着桌子，一边指着朱延年，气愤愤地说个不休，那唾沫星子直往外喷，差一点喷到马丽琳的脸蛋上。,,,
1,芒种直直的望着，牲口把水喝干了，用嘴把梢桶挑起来，当啷一声，差一点没掉到井里去，春儿回过头来笑了。,芒种直直的望着，牲口把水喝干了，用嘴把梢桶挑起来，当啷一声，差一点掉到井里去，春儿回过头来笑了。,,,
1,随手就撒开了大黑狗，俗儿跳起来，乱着头发跑出来，春儿也跟着跑出来，大黑狗一直追到街上，差一点没叼住她的裤子。,随手就撒开了大黑狗，俗儿跳起来，乱着头发跑出来，春儿也跟着跑出来，大黑狗一直追到街上，差一点叼住她的裤子。,,,
1,这是一个女人。春儿听出是俗儿的声口，差一点没有呕吐起来。,这是一个女人。春儿听出是俗儿的声口，差一点呕吐起来。,,,
1,女园艺师来玩时，我很想委婉地说她几句。我差一点没有说出：你身边那些小伙子够多了，干吗要来骚扰我们葡萄园哪！,女园艺师来玩时，我很想委婉地说她几句。我差一点说出：你身边那些小伙子够多了，干吗要来骚扰我们葡萄园哪！,,,
1,这小高也太讨厌了，我差一点没哭出来。,这小高也太讨厌了，我差一点哭出来。,,,
1,打得李德才闹了个侧不楞，差一点没跌在地下，趔趔趄趄地逃走了。,打得李德才闹了个侧不楞，差一点跌在地下，趔趔趄趄地逃走了。,,,
1,江涛两手紧扒，差一点没滑到水里去。,江涛两手紧扒，差一点滑到水里去。,,,
1,如果他们束手无策，我们不妨自己试一试，死马……（我想他差一点没说出的一句话准是：‘死马当作活马医嘛！’他真会悬崖勒马！）,如果他们束手无策，我们不妨自己试一试，死马……（我想他差一点说出的一句话准是：‘死马当作活马医嘛！’他真会悬崖勒马！）,,,
1,“只慢一步，差一点没拿到探视病人的牌子。”,“只慢一步，差一点拿到探视病人的牌子。”,,,
1,因为“租金不贵”这四个字，马伯乐差一点没跟会计打起来。,因为“租金不贵”这四个字，马伯乐差一点跟会计打起来。,,,
1,马伯乐是一阵心酸，又差一点没有流下眼泪来。,马伯乐是一阵心酸，又差一点流下眼泪来。,,,
1,他差一点没有说出来“真他妈的中国人”。他说了半句，他勉强地收住了。,他差一点说出来“真他妈的中国人”。他说了半句，他勉强地收住了。,,,
1,马伯乐想到激愤的时候，把脚往地板上一跺，哐啷一声，差一点没有把太太震醒。,马伯乐想到激愤的时候，把脚往地板上一跺，哐啷一声，差一点把太太震醒。,,,
1,当太太很小心地给他擦着药的时候，使他心里充满了万分的感激，充满了万分的仟悔，他差一点没有流下眼泪来。,当太太很小心地给他擦着药的时候，使他心里充满了万分的感激，充满了万分的仟悔，他差一点流下眼泪来。,,,
1,太太忽然想起来了：去年他不就是为着一条领带哭了半夜吗？太太差一点没笑出来，赶快忍着，装做平静的态度问着。,太太忽然想起来了：去年他不就是为着一条领带哭了半夜吗？太太差一点笑出来，赶快忍着，装做平静的态度问着。,,,
1,他勉强地挣扎着才算走到了家里，差一点没有被冲到阴沟里去。向前走，终于也就走到家里来了。,他勉强地挣扎着才算走到了家里，差一点被冲到阴沟里去。向前走，终于也就走到家里来了。,,,
1,茶船北返的路上，我、孙先生、长栓在武昌城下被一群土匪劫了，差一点没砍头。正是这家伙及时赶到，救了我们的性命。,茶船北返的路上，我、孙先生、长栓在武昌城下被一群土匪劫了，差一点砍头。正是这家伙及时赶到，救了我们的性命。,,,
1,菲利普顿时感到自己浑身燥热，羞得无地自容，差一点没哭出声来。,菲利普顿时感到自己浑身燥热，羞得无地自容，差一点哭出声来。,,,
1,旅行袋差一点没从路路通手中掉下来，仿佛里头真的装了两万镑金子，显得特别沉重似的。,旅行袋差一点从路路通手中掉下来，仿佛里头真的装了两万镑金子，显得特别沉重似的。,,,
1,他差一点没有高兴得露出马脚来。那张护照在他的手里直抖。,他差一点高兴得露出马脚来。那张护照在他的手里直抖。,,,
1,但当他两脚落地，踏在这个烂糟了的浮码头上的时候，差一点没栽个跟斗。小伙子就是用这样狼狈的姿式踏上了美洲大陆。,但当他两脚落地，踏在这个烂糟了的浮码头上的时候，差一点栽个跟斗。小伙子就是用这样狼狈的姿式踏上了美洲大陆。,,,
1,她连忙把头转过去，感到丢人，并且生了气，差一点没有抓个什么东西甩在他的头上。,她连忙把头转过去，感到丢人，并且生了气，差一点抓个什么东西甩在他的头上。,,,
1,晋吉从侦探旁边走过，差一点没擦着侦探的身体，然后，朝坐在里面角落里的五十岚走去。,晋吉从侦探旁边走过，差一点擦着侦探的身体，然后，朝坐在里面角落里的五十岚走去。,,,
1,法医、教授和女助教都一致认为是自杀，而他固执地坚持自己对涅斯捷洛夫的怀疑，差一点没有把涅斯捷洛夫给关起来……,法医、教授和女助教都一致认为是自杀，而他固执地坚持自己对涅斯捷洛夫的怀疑，差一点把涅斯捷洛夫给关起来……,,,
1,“一个人因为自己脚上生鸡眼，便总想着踩别人的脚趾头，”罗马烛光弹低声耳语道。爆竹差一点没笑破肚皮。,“一个人因为自己脚上生鸡眼，便总想着踩别人的脚趾头，”罗马烛光弹低声耳语道。爆竹差一点笑破肚皮。,,,
1,今天买皮鞋，明天买白帽子，书钱花得不多，零七八碎差一点没叫我破产，我的老天爷！,今天买皮鞋，明天买白帽子，书钱花得不多，零七八碎差一点叫我破产，我的老天爷！,,,
1,糊涂涂觉着他说的也使得，便叫有余到东房里从那一盒差一点没有被满喜倒在垃圾里的古董里把四张分单找出来。,糊涂涂觉着他说的也使得，便叫有余到东房里从那一盒差一点被满喜倒在垃圾里的古董里把四张分单找出来。,,,
1,常有理朝着灵芝的脊背噘了噘嘴，差一点没有骂出来。,常有理朝着灵芝的脊背噘了噘嘴，差一点骂出来。,,,
0,这不是赵雅芝吗，多年不见，我差点没认出她。,这不是赵雅芝吗，多年不见，我差点认出她。,,,
0,当年，他在博士论文答辩里就搞不清最基本的显微镜分辨度问题，差点没拿到学位。,当年，他在博士论文答辩里就搞不清最基本的显微镜分辨度问题，差点拿到学位。,,,
0,那个吴荪甫因股市狂跌而倾家荡产，差点没了命。,那个吴荪甫因股市狂跌而倾家荡产，差点了命。,,,
0,旗手刘玉栋戴了一项白帽子，差一点没认出来。,旗手刘玉栋戴了一项白帽子，差一点认出来。,,,
0,不会游泳的司校长凭经验憋足气，推上两个孩子，自己却因体力不支差点没入水中。,不会游泳的司校长凭经验憋足气，推上两个孩子，自己却因体力不支差点入水中。,,,
0,有的一旦某个干部提拔了，就立即找到本人说，“亏得我坚持，差点没通过”，而对没提拔的干部则显出一副无可奈何的样子以表“同情”。,有的一旦某个干部提拔了，就立即找到本人说，“亏得我坚持，差点通过”，而对没提拔的干部则显出一副无可奈何的样子以表“同情”。,,,
0,走进地方一家饭店，一顿饱餐，吓得店家差点没回过神来，说开了一辈子饭馆，碰上这样“战斗力”强的人,走进地方一家饭店，一顿饱餐，吓得店家差点回过神来，说开了一辈子饭馆，碰上这样“战斗力”强的人,,,
0,我们只有一把钥匙，由我带在身上，他那天晚上连门也没能进，还差点没赶上末班车。,我们只有一把钥匙，由我带在身上，他那天晚上连门也没能进，还差点赶上末班车。,,,
0,从衣兜里掏出一瓶辣椒酱，递给毛泽东：“喏，早就给你准备了，差点没有带走。”,从衣兜里掏出一瓶辣椒酱，递给毛泽东：“喏，早就给你准备了，差点有带走。”,,,
0,他成绩很好，却差点没读成高中。,他成绩很好，却差点读成高中。,,,
0,"“我正在赶写一篇稿子,同时联系其他采访,时间安排很紧,差点没功夫赶上今天的这场采访”。","“我正在赶写一篇稿子,同时联系其他采访,时间安排很紧,差点功夫赶上今天的这场采访”。",,,
0,这是我为您写的一首诗，我差点没有勇气把它给您。,这是我为您写的一首诗，我差点有勇气把它给您。,,,
0,他跑到校长背后，学狼狗叫，吓得校长太太摔了一跤，为了这，爸差一点没有拿到毕业证书。,他跑到校长背后，学狼狗叫，吓得校长太太摔了一跤，为了这，爸差一点有拿到毕业证书。,,,
0,回顾这一生，起点很糟，连小学都差点没念完。,回顾这一生，起点很糟，连小学都差点念完。,,,
0,小墩子一愣，后退半步，手里的碗差点儿没托稳。,小墩子一愣，后退半步，手里的碗差点儿托稳。,,,
0,在西藏旅游时他发过一次高烧，差点没命。,在西藏旅游时他发过一次高烧，差点命。,,,
0,陈维高给恭维得一口气差点没喘上来，噎了一会儿，翻了翻白眼儿,陈维高给恭维得一口气差点喘上来，噎了一会儿，翻了翻白眼儿,,,
