sentence,label
舌头还会打架，战况好激烈……看得叶湘堤心跳失常、面红耳赤……湘堤不敢再看下去，很有礼貌地把眼光由那对打架的舌头上移开。,1
鬼虎甫一出洞，但见泠玉正站在风氏兄弟二人之后，身后更有过百持剑人马把他重重保护，好安全！好不威风！,1
两辆大巴士，开始在窄小的街道上横冲直撞，左弯右拐，上坡下坡……司机艺高人胆大，车子颠上颠下，车内的乘客“前仆后继”，车外的行人前躲后避，好不惊险！全车游客，人人静悄悄，只有平家贤妹，一路“哇呀”，“哇呀”地不绝于耳。,1
我暗自思忖，世界变化多快，看那娇嫩的野花漫地遍野，好不茂盛；那善歌的鸟儿起劲地唱着，好动听；世间万物白天在阳光的照耀下，夜晚在星星的洗礼下，在茂盛成长。,1
放开我，不是我……”顿时，小厢房内热闹滚滚了起来，群莺们像是即将被捉起来宰掉的母鸡似的，聒聒乱叫，好不热闹！此刻，沈致谦一把捉住了古甄的手臂，在纷乱的群莺乱乱飞之际，冲破重围由吟花阁逃了出来。,1
武藏好不失望，此时，他因踩到钉子而受伤的脚又开始发作。,1
”好容易排好队，瞧这堂穿戴，看热闹的大婶笑掉了牙！,0
”两人好不开心，咯咯的笑个不停。,1
赵苏那天，好不容易要通了你家里的电话，竟忘了你在病中，怎么能听清话筒里那微弱的声音呢。,0
我从纪念碑下来拦车，当时广场上车很少，好不容易在广场西侧找到一辆小面包车，我向司机说帮忙拉侯德健去有解放军的地方，他说容易，就把我和侯德健、周舵拉到广场东北侧，此时看到长安街上全是解放军。,0
好容易天黑了，市场疏散了，头挨枕想睡觉了，那火车又轰轰隆隆地碾过来，小平房直颤抖。,0
学校好不容易办起来了，可是上学的儿童很少，女孩子一个也没有。,0
把握住了一次重大的机会张昀好容易征得李广岭的同意，取得了少许“XL—01”号蛋化石中的絮状物，带回北大。,0
好容易忍到天黑下来，我决定派一个队员，从悬崖上下到小溪边，冒死偷水。,0
而且好容易成活长大的树木，还常常遭受台风毁灭性的破坏。,0
晚上7点多，北京西城护国寺人民剧场内的灯光已暗，准备开演。忽然全场灯光大亮。江青率先鼓掌入内，观众起立鼓掌。江青回身举手致谢，好得意。终场后，江青和维特克握手道别，还约她再长谈。,1
身后一阵放肆的大笑声；只见向景天笑容满面的收钱，好快意。一群下属们用着痛心的眼神掏钱，好像在责怪二少爷害他们输了赌注。,1
”他开口大哥大姐，闭口大哥大姐，叫得群雄心里好不舒坦，觉得这孩子真懂事，模样生得好，嘴巴又甜，心中对他的好感无形中又加了三分，对伤害他的张岚和李良，无形却也更加讨厌。,1
直到天晚了，他开始用行动来安慰她——反正他不是那种按照历本行事的人，他才不理会什么圣徒的节日，安息日的假日呢——这一下，可不比日间那些空话，马上见效了；他们还没到达摩纳哥，她早就把她的亲丈夫和他那一套规矩忘个干干净净，只觉得跟帕加尼奴同住在一起，如鱼儿得水，好快乐。他把她带到摩纳哥之后，不但是日日夜夜讨她欢喜，而且还把她当作自己的妻子一样的尊重。,1
”难得团聚少玩手机(民生观)父母年纪越来越大，好不容易有了时间相聚，却抱着手机自己过，岂不是失去了家人团聚的意义？,0
”他瞅了瞅他现在穿的新皮大氅，又说：“过去我下海、在家，总是穿一件又腥又破的棉短袄；吃呢，一天挣来的钱连啃窝窝头吃都不够……有一次我们有四个人在葫芦岛下潮（出海），半路遇着大风，一个三丈多高的浪头，打翻了我们的小船，其中一个同伴被打下水以后没有踪影了，剩我们三个人在孤岛上冻饿了好几天，好容易才返回来。,0
好容易排到后，被告知：只能办理探亲签注，其他业务到户口所在区分局办理。,0
她关心的是终于正式升任为副总经理，搬到顶楼去当大班，高高在上，好威风！史柏高要在顶搂找一个风景最好的办公室给未婚妻，隆重装修。,1
经理好不为难的搔搔鼻子：“那很麻烦，很麻烦……可是她的确是个出色的艺术家：——我敢向你担保。,1
并花费大量人力、物力、财力，精心劳作，经过两年生长，好容易获得了亩产三百多公斤的收成。,0
到了下午四点，才好不容易在另一家职业介绍所找到了要男招待的餐馆。,0
１９９２年１１月任重庆市市中区财政局副局长，挥跃马好神气，怎么落马竟会在启程后的几步之中？,1
”与鹿小影不同，施万军学的是有机化工，去年大专毕业后好容易才找到了一家化工单位。,0
在忙于工作忙于生计之余，你得认真及时研究公司财务报表，更要时刻观察政策动向；你既担心所投资公司的领导者是否能力平平经营无方，又担心那些大牌会计不知诚信为何物而造假骗人；好不容易选对目标小赚了一笔，偏偏又被随之而来的大调整深度套牢，小斗进大斗出；不逃命怕再下跌，想淡出又怕反涨。,0
但好不容易等到平阳矾矿可以垄断明矾市场价格时，非法个体采矿又死灰复燃。,0
因为中国曾经遭受日本几百年的侵略骚扰，尤其近七十年来痛受日本的侵略压迫，几乎到了亡国的惨境，血海深仇，数不清的血债，好不容易经过八年抗战，一千多万人以上流血牺牲，五百万万美元的财产遭受毁灭，才把日本法西斯打倒，无条件投降，日本的侵略的根株原本可以从此拔掉了，我们怎么可以容忍日本法西斯复活，重新武装起来，再来侵略我们中国屠杀我们人民呢？,0
10月10日，在连江县某部医院里，一位青年男子抚着妻子尸体号啕大哭，好不凄惨。那青年姓林，连江县蓼沿乡人，前年春天和本村的王姑娘结为伉俪。,1
不由想起在子午岭上，现在正是和大哥在一起，又有几个领主作陪，大家说说笑笑，好不热闹，还有……他不敢再去想昔日旧事，深怕眼泪又会止不住也往下掉。,1
”众人说说笑笑，好快活，几乎把两位主角给忘了。,1
“不错，老弟，我们的记者有好几种：有写稿子拿钱的，有一个钱不拿，白写的，我们叫做志愿军；有的一字不写，那才是聪明人：第一不会写出不通的文章，照样装着作家的幌子，算是报馆的人，请我们吃饭，在各处戏院闲逛，养着女戏子，好不快活。,1
5月24日，水好容易流到了段组长那二亩三分五厘稻田边，大家都说，这下该轮到段组长灌田栽秧了。,0
小孩子们在边上跑来跑去好不开心。坐在银幕正前方，53岁的顾亚明和邻居聊得分外投机。,1
屋子虽大，但因乏人照料，灰尘、蜘蛛散布得好不荒凉。段樵花费了一番功夫，才大略整理出两间厢房来。,1
他又创作了一只“神鹰”，双翼伸展，铺满了一圈圈锦缎似的羽毛，勾着利嘴，圆睁一双厉眼，俯视人间，好威风。《雄鹰》终于展翅了。,1
根据袭人哥差来的消息，他们是走剑南道，再经山南西道直奔京城，边走边抢，好不惬意。“太平”长老还在信中附注：小娃儿，太平爷爷给你抢了一个漂亮的玉镯子，颜色很透彻，跟你随身带着的玉佩很相配。,1
好容易盼到一只小船经过，李升喜出望外，马上决定先把病人送走。,0
但见堂上两旁，皆列着营兵，个个手执刀斧，好不森严可畏，当下健役将六名官犯，押到堂下，当由监斩官点名已毕，困绑手上前，将六人剥去衣服，当堂背绑停当，各在背後插了标记。,1
好容易才出了“乔治四世”大门，回到了当今世界。,0
把好容易建设起来的工厂关掉，另外再去建新厂，一个工厂要花费两份投资，又耽误了宝贵的时间。,0
“干什么贼秃兮兮的，”我也笑，“好不肉麻。”“我已把你那次拍的照片制成目录册。,1
”来人好不尴尬，但是写字的事又相强不得，你总不能摁着别人的手腕吧？,1
好不容易，在一个小山洞里找到了水。,0
好容易从外国侵略者手中夺回的领土，怎么可能允许一些分裂主义者在外国侵略势力和反华势力的支持和纵容下重又使之脱离祖国呢？,0
柳玉麟笑了，笑得好淫邪，迈步走了进去，随手掩上了门，房里，温飞卿一声令人心神震荡轻嗯，接着是柳玉麟一声充满得意的轻笑。,1
好容易买到的房子反而成了男人的‘眼中钉’。,0
今年春季，周老汉辛辛苦苦种了四亩西瓜，好不容易长到两片叶子，可没想到被一场海风卷着沙土无情地埋没，周老汉望着被沙土吞噬的西瓜地，瘫倒在地头，伤心地掉下了泪，驻军某部“襄阳营”营长孙亚非、政治教导员姜银龙等领导同志知道后，来到周老汉家，安慰他不要丧失信心。,0
坛肚虽大，颈口小，老人就上大口大口喝，好畅快。直喝了五分之一，实在涨得受不了，才止住不喝。,1
队长马长河兴高采烈地说：“好不容易盼来了煤炭市场的春天，工人们恨不能一天当作两天用。,0
四个人好诧异，张远亭皱眉叫道：“这是怎么回事？,1
狭窄的生活车里，夏天像蒸笼，好不容易买点肉一顿就得吃掉，否则两个小时就发臭。,0
后来在民警带领下走访了很多派出所，总算在左家庄找到一位八旬老妇，情况同上面提到的差不多；但她声称只有一个女儿，没有儿子，好容易找到的线索又断了。,0
乡下的春节好不热闹！,1
声音　　“兴建‘中国园’的计划已经酝酿了整整25年，现在好不容易筹到1000万元的经费，也拟好施工进度，却不料国安部不允许中国艺术家前来协助。,0
冷秋霜被他这声“妹子”，叫得心头好不高兴，回眸望陆翰飞温婉一笑，退到边上。,1
她作了一个好梦，梦见她和聂楚风一块去骑马，驰骋在草原上，好不逍遥，不过她看不太清楚他的脸，几十天没见他的面，她开始怀疑自己的记忆力了。,1
有一次我和培华做作业，无意中发现了她在美术小组画的彩画，便顺手拿过来，仔细端详起来：只见画面上有一只龙头，张着嘴，瞪着眼，伸出犄角，吐着舌头，威风凛凛，杀气腾腾，好厉害。画得栩栩如生，真棒！,1
